transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale,sale_hour,time_category,age_category,profit,Year_name,Month_name,Day_name
1155,2023-12-03,18:22:00,3,Male,31,Electronics,4,500,255,2000,18,Afternoon,Adult,1745.00,2023,December,Sunday
1470,2023-06-26,19:47:00,1,Female,57,Clothing,2,500,165,1000,19,Night,Adult,835.00,2023,June,Monday
106,2023-05-17,18:58:00,1,Female,46,Clothing,1,50,15,50,18,Afternoon,Adult,35.00,2023,May,Wednesday
818,2023-05-29,18:56:00,4,Male,30,Electronics,1,500,265,500,18,Afternoon,Adult,235.00,2023,May,Monday
1106,2023-08-12,17:50:00,3,Female,46,Clothing,1,50,14,50,17,Afternoon,Adult,36.00,2023,August,Saturday
1818,2023-09-20,17:29:00,4,Male,30,Electronics,1,500,150,500,17,Afternoon,Adult,350.00,2023,September,Wednesday
94,2023-03-13,22:39:00,5,Female,47,Beauty,2,500,250,1000,22,Night,Adult,750.00,2023,March,Monday
811,2023-04-15,18:34:00,2,Male,61,Beauty,2,25,7,50,18,Afternoon,Old,43.00,2023,April,Saturday
881,2023-12-21,20:52:00,4,Male,22,Electronics,1,300,99,300,20,Night,Adult,201.00,2023,December,Thursday
1094,2023-06-15,20:34:00,1,Female,47,Beauty,2,500,210,1000,20,Night,Adult,790.00,2023,June,Thursday
1811,2023-12-09,21:58:00,5,Male,61,Beauty,2,25,9,50,21,Night,Old,41.00,2023,December,Saturday
1881,2023-07-11,17:23:00,5,Male,22,Electronics,1,300,147,300,17,Afternoon,Adult,153.00,2023,July,Tuesday
403,2023-04-22,19:31:00,5,Male,32,Clothing,2,300,78,600,19,Night,Adult,522.00,2023,April,Saturday
653,2023-11-25,22:53:00,3,Male,54,Clothing,3,25,9,75,22,Night,Adult,66.00,2023,November,Saturday
694,2023-06-30,17:47:00,3,Female,39,Electronics,2,25,10,50,17,Afternoon,Adult,40.00,2023,June,Friday
1403,2023-03-25,18:20:00,4,Male,32,Clothing,2,300,162,600,18,Afternoon,Adult,438.00,2023,March,Saturday
1653,2023-07-23,19:34:00,2,Male,54,Clothing,3,25,13,75,19,Night,Adult,62.00,2023,July,Sunday
1694,2023-01-10,19:22:00,4,Female,39,Electronics,2,25,10,50,19,Night,Adult,40.00,2023,January,Tuesday
4,2023-08-27,18:12:00,3,Male,37,Clothing,1,500,200,500,18,Afternoon,Adult,300.00,2023,August,Sunday
647,2023-03-01,19:53:00,5,Male,59,Clothing,3,500,190,1500,19,Night,Adult,1310.00,2023,March,Wednesday
911,2023-07-15,17:29:00,3,Male,42,Electronics,3,300,84,900,17,Afternoon,Adult,816.00,2023,July,Saturday
1004,2023-01-11,21:46:00,2,Male,37,Clothing,1,500,230,500,21,Night,Adult,270.00,2023,January,Wednesday
1647,2023-05-01,20:26:00,5,Male,59,Clothing,3,500,240,1500,20,Night,Adult,1260.00,2023,May,Monday
1911,2023-12-13,18:33:00,4,Male,42,Electronics,3,300,75,900,18,Afternoon,Adult,825.00,2023,December,Wednesday
419,2023-03-31,19:18:00,5,Female,44,Clothing,3,30,12,90,19,Night,Adult,78.00,2023,March,Friday
642,2023-05-04,21:40:00,1,Female,54,Clothing,4,25,12,100,21,Night,Adult,88.00,2023,May,Thursday
843,2023-01-25,22:46:00,3,Male,21,Beauty,3,500,180,1500,22,Night,Adult,1320.00,2023,January,Wednesday
895,2023-08-31,21:51:00,3,Female,55,Clothing,4,30,14,120,21,Night,Adult,106.00,2023,August,Thursday
1419,2023-02-05,18:42:00,3,Female,44,Clothing,3,30,9,90,18,Afternoon,Adult,81.00,2023,February,Sunday
1642,2023-12-27,18:30:00,4,Female,54,Clothing,4,25,12,100,18,Afternoon,Adult,88.00,2023,December,Wednesday
1843,2023-09-21,18:58:00,1,Male,21,Beauty,3,500,240,1500,18,Afternoon,Adult,1260.00,2023,September,Thursday
1895,2023-03-27,20:59:00,4,Female,55,Clothing,4,30,15,120,20,Night,Adult,105.00,2023,March,Monday
31,2023-12-31,17:47:00,3,Male,44,Electronics,4,300,129,1200,17,Afternoon,Adult,1071.00,2023,December,Sunday
37,2023-05-26,22:42:00,2,Female,18,Beauty,3,25,9,75,22,Night,Adult,66.00,2023,May,Friday
72,2023-12-06,19:19:00,5,Female,20,Electronics,4,500,195,2000,19,Night,Adult,1805.00,2023,December,Wednesday
243,2023-06-24,18:02:00,5,Female,47,Electronics,3,300,156,900,18,Afternoon,Adult,744.00,2023,June,Saturday
281,2023-09-18,20:09:00,4,Female,29,Beauty,4,500,275,2000,20,Night,Adult,1725.00,2023,September,Monday
489,2023-10-31,22:01:00,1,Male,44,Electronics,1,30,14,30,22,Night,Adult,16.00,2023,October,Tuesday
491,2023-12-30,21:11:00,4,Female,60,Electronics,3,300,78,900,21,Night,Old,822.00,2023,December,Saturday
729,2023-08-26,22:29:00,3,Male,29,Clothing,4,300,84,1200,22,Night,Adult,1116.00,2023,August,Saturday
822,2023-02-16,17:39:00,3,Female,52,Beauty,3,50,14,150,17,Afternoon,Adult,136.00,2023,February,Thursday
1031,2023-11-12,21:15:00,3,Male,44,Electronics,4,300,126,1200,21,Night,Adult,1074.00,2023,November,Sunday
1037,2023-10-17,17:38:00,2,Female,18,Beauty,3,25,12,75,17,Afternoon,Adult,63.00,2023,October,Tuesday
1072,2023-02-24,18:10:00,4,Female,20,Electronics,4,500,180,2000,18,Afternoon,Adult,1820.00,2023,February,Friday
1243,2023-12-08,17:11:00,4,Female,47,Electronics,3,300,138,900,17,Afternoon,Adult,762.00,2023,December,Friday
1281,2023-03-14,19:34:00,4,Female,29,Beauty,4,500,165,2000,19,Night,Adult,1835.00,2023,March,Tuesday
1489,2023-04-28,18:30:00,2,Male,44,Electronics,1,30,11,30,18,Afternoon,Adult,19.00,2023,April,Friday
1491,2023-05-26,22:14:00,107,Female,60,Electronics,3,300,129,900,22,Night,Old,771.00,2023,May,Friday
1729,2023-11-22,18:55:00,82,Male,29,Clothing,4,300,81,1200,18,Afternoon,Adult,1119.00,2023,November,Wednesday
1822,2023-09-09,17:15:00,15,Female,52,Beauty,3,50,21,150,17,Afternoon,Adult,129.00,2023,September,Saturday
840,2023-07-01,18:59:00,60,Male,62,Clothing,2,25,12,50,18,Afternoon,Old,38.00,2023,July,Saturday
1840,2023-05-12,20:22:00,138,Male,62,Clothing,2,25,11,50,20,Night,Old,39.00,2023,May,Friday
404,2023-02-13,19:55:00,59,Male,46,Electronics,2,500,160,1000,19,Night,Adult,840.00,2023,February,Monday
899,2023-05-22,21:34:00,147,Male,26,Clothing,2,300,153,600,21,Night,Adult,447.00,2023,May,Monday
990,2023-03-29,21:45:00,68,Female,58,Beauty,2,500,235,1000,21,Night,Adult,765.00,2023,March,Wednesday
1404,2023-08-20,18:15:00,155,Male,46,Electronics,2,500,185,1000,18,Afternoon,Adult,815.00,2023,August,Sunday
1899,2023-05-03,21:03:00,51,Male,26,Clothing,2,300,99,600,21,Night,Adult,501.00,2023,May,Wednesday
1990,2023-11-22,17:02:00,48,Female,58,Beauty,2,500,155,1000,17,Afternoon,Adult,845.00,2023,November,Wednesday
382,2023-07-14,21:20:00,29,Female,53,Clothing,2,500,245,1000,21,Night,Adult,755.00,2023,July,Friday
578,2023-12-05,22:42:00,68,Female,54,Clothing,4,30,9,120,22,Night,Adult,111.00,2023,December,Tuesday
923,2023-06-10,17:20:00,62,Male,32,Beauty,3,300,165,900,17,Afternoon,Adult,735.00,2023,June,Saturday
1382,2023-05-20,18:13:00,139,Female,53,Clothing,2,500,185,1000,18,Afternoon,Adult,815.00,2023,May,Saturday
1578,2023-11-20,18:43:00,66,Female,54,Clothing,4,30,12,120,18,Afternoon,Adult,108.00,2023,November,Monday
1923,2022-04-03,17:38:00,74,Male,32,Beauty,3,300,159,900,17,Afternoon,Adult,741.00,2022,April,Sunday
307,2022-11-11,22:54:00,32,Female,26,Electronics,2,25,9,50,22,Night,Adult,41.00,2022,November,Friday
561,2022-07-29,17:04:00,34,Female,64,Clothing,4,500,250,2000,17,Afternoon,Old,1750.00,2022,July,Friday
651,2023-09-28,21:02:00,30,Male,51,Clothing,3,50,26,150,21,Night,Adult,124.00,2023,September,Thursday
1307,2022-01-29,22:11:00,68,Female,26,Electronics,2,25,12,50,22,Night,Adult,38.00,2022,January,Saturday
1561,2023-09-17,19:38:00,16,Female,64,Clothing,4,500,170,2000,19,Night,Old,1830.00,2023,September,Sunday
1651,2022-12-04,21:29:00,155,Male,51,Clothing,3,50,24,150,21,Night,Adult,126.00,2022,December,Sunday
988,2022-08-05,18:41:00,85,Female,63,Clothing,3,25,8,75,18,Afternoon,Old,67.00,2022,August,Friday
1988,2023-11-30,18:47:00,144,Female,63,Clothing,3,25,7,75,18,Afternoon,Old,68.00,2023,November,Thursday
67,2023-08-19,20:19:00,119,Female,48,Beauty,4,300,129,1200,20,Night,Adult,1071.00,2023,August,Saturday
1067,2023-10-03,17:01:00,105,Female,48,Beauty,4,300,129,1200,17,Afternoon,Adult,1071.00,2023,October,Tuesday
915,2023-10-11,19:06:00,95,Female,26,Beauty,3,30,13,90,19,Night,Adult,77.00,2023,October,Wednesday
985,2023-06-13,22:33:00,113,Female,19,Electronics,2,25,9,50,22,Night,Adult,41.00,2023,June,Tuesday
1915,2023-07-10,22:50:00,53,Female,26,Beauty,3,30,9,90,22,Night,Adult,81.00,2023,July,Monday
1985,2023-03-31,20:15:00,113,Female,19,Electronics,2,25,10,50,20,Night,Adult,40.00,2023,March,Friday
56,2022-12-27,19:37:00,97,Female,26,Clothing,3,300,120,900,19,Night,Adult,780.00,2022,December,Tuesday
159,2022-11-10,21:30:00,42,Male,26,Clothing,4,50,24,200,21,Night,Adult,176.00,2022,November,Thursday
862,2022-12-11,21:37:00,29,Male,28,Electronics,4,300,78,1200,21,Night,Adult,1122.00,2022,December,Sunday
1056,2022-04-17,19:46:00,54,Female,26,Clothing,3,300,114,900,19,Night,Adult,786.00,2022,April,Sunday
1159,2023-04-02,18:08:00,41,Male,26,Clothing,4,50,18,200,18,Afternoon,Adult,182.00,2023,April,Sunday
1862,2022-02-06,22:50:00,64,Male,28,Electronics,4,300,165,1200,22,Night,Adult,1035.00,2022,February,Sunday
315,2023-07-03,18:53:00,122,Male,47,Clothing,2,30,15,60,18,Afternoon,Adult,45.00,2023,July,Monday
545,2023-12-19,17:18:00,61,Male,27,Clothing,2,25,8,50,17,Afternoon,Adult,42.00,2023,December,Tuesday
902,2022-02-14,17:16:00,108,Female,54,Beauty,1,50,22,50,17,Afternoon,Adult,28.00,2022,February,Monday
1315,2022-08-31,20:52:00,14,Male,47,Clothing,2,30,13,60,20,Night,Adult,47.00,2022,August,Wednesday
1545,2023-07-15,18:21:00,16,Male,27,Clothing,2,25,8,50,18,Afternoon,Adult,42.00,2023,July,Saturday
1902,2022-12-21,17:12:00,97,Female,54,Beauty,1,50,14,50,17,Afternoon,Adult,36.00,2022,December,Wednesday
170,2023-09-21,20:46:00,125,Female,25,Clothing,2,25,13,50,20,Night,Adult,37.00,2023,September,Thursday
685,2023-07-04,22:15:00,90,Male,57,Electronics,2,25,8,50,22,Night,Adult,42.00,2023,July,Tuesday
958,2022-01-01,21:14:00,116,Male,62,Electronics,2,25,11,50,21,Night,Old,39.00,2022,January,Saturday
1170,2023-01-06,17:13:00,96,Female,25,Clothing,2,25,8,50,17,Afternoon,Adult,42.00,2023,January,Friday
1685,2022-04-20,20:32:00,76,Male,57,Electronics,2,25,9,50,20,Night,Adult,41.00,2022,April,Wednesday
1958,2022-11-27,19:19:00,125,Male,62,Electronics,2,25,12,50,19,Night,Old,38.00,2022,November,Sunday
363,2022-05-23,22:51:00,92,Male,64,Beauty,1,25,14,25,22,Night,Old,11.00,2022,May,Monday
394,2022-08-19,19:27:00,105,Female,27,Clothing,1,500,165,500,19,Night,Adult,335.00,2022,August,Friday
537,2023-10-01,18:07:00,98,Female,21,Beauty,1,500,275,500,18,Afternoon,Adult,225.00,2023,October,Sunday
1363,2023-07-04,20:27:00,33,Male,64,Beauty,1,25,8,25,20,Night,Old,17.00,2023,July,Tuesday
1394,2022-04-17,20:06:00,14,Female,27,Clothing,1,500,250,500,20,Night,Adult,250.00,2022,April,Sunday
1537,2022-11-29,17:57:00,116,Female,21,Beauty,1,500,140,500,17,Afternoon,Adult,360.00,2022,November,Tuesday
387,2023-01-26,21:58:00,118,Male,44,Beauty,1,30,9,30,21,Night,Adult,21.00,2023,January,Thursday
556,2022-02-05,17:37:00,42,Female,18,Electronics,1,50,13,50,17,Afternoon,Adult,37.00,2022,February,Saturday
782,2022-04-13,21:51:00,71,Male,59,Clothing,3,300,150,900,21,Night,Adult,750.00,2022,April,Wednesday
906,2022-07-19,17:55:00,6,Female,20,Clothing,1,50,17,50,17,Afternoon,Adult,33.00,2022,July,Tuesday
1387,2022-07-26,17:48:00,37,Male,44,Beauty,1,30,16,30,17,Afternoon,Adult,14.00,2022,July,Tuesday
1556,2023-05-17,19:13:00,35,Female,18,Electronics,1,50,23,50,19,Night,Adult,27.00,2023,May,Wednesday
1782,2023-04-07,20:23:00,116,Male,59,Clothing,3,300,141,900,20,Night,Adult,759.00,2023,April,Friday
1906,2022-10-01,20:10:00,58,Female,20,Clothing,1,50,27,50,20,Night,Adult,23.00,2022,October,Saturday
560,2023-10-23,22:51:00,7,Female,25,Electronics,1,50,19,50,22,Night,Adult,31.00,2023,October,Monday
944,2022-08-23,20:22:00,136,Male,44,Clothing,2,25,12,50,20,Night,Adult,38.00,2022,August,Tuesday
1560,2022-11-13,17:16:00,91,Female,25,Electronics,1,50,19,50,17,Afternoon,Adult,31.00,2022,November,Sunday
1944,2023-07-18,21:08:00,63,Male,44,Clothing,2,25,7,50,21,Night,Adult,43.00,2023,July,Tuesday
481,2023-07-13,17:12:00,48,Female,43,Electronics,4,300,114,1200,17,Afternoon,Adult,1086.00,2023,July,Thursday
867,2022-07-24,22:40:00,152,Male,21,Electronics,1,500,185,500,22,Night,Adult,315.00,2022,July,Sunday
882,2023-10-22,21:41:00,144,Female,64,Electronics,2,25,13,50,21,Night,Old,37.00,2023,October,Sunday
961,2023-03-22,22:36:00,86,Male,53,Beauty,4,50,23,200,22,Night,Adult,177.00,2023,March,Wednesday
1481,2023-11-09,17:22:00,20,Female,43,Electronics,4,300,114,1200,17,Afternoon,Adult,1086.00,2023,November,Thursday
1867,2023-05-16,19:55:00,144,Male,21,Electronics,1,500,190,500,19,Night,Adult,310.00,2023,May,Tuesday
1882,2023-06-21,20:56:00,15,Female,64,Electronics,2,25,9,50,20,Night,Old,41.00,2023,June,Wednesday
1961,2022-05-15,21:17:00,95,Male,53,Beauty,4,50,21,200,21,Night,Adult,179.00,2022,May,Sunday
187,2022-02-20,20:19:00,88,Female,64,Clothing,2,50,21,100,20,Night,Old,79.00,2022,February,Sunday
446,2022-11-02,19:57:00,104,Male,21,Electronics,1,50,13,50,19,Night,Adult,37.00,2022,November,Wednesday
1187,2023-07-07,17:05:00,52,Female,64,Clothing,2,50,13,100,17,Afternoon,Old,87.00,2023,July,Friday
1446,2022-01-23,18:55:00,155,Male,21,Electronics,1,50,24,50,18,Afternoon,Adult,26.00,2022,January,Sunday
539,2023-11-30,18:13:00,135,Male,25,Beauty,1,500,205,500,18,Afternoon,Adult,295.00,2023,November,Thursday
587,2023-09-04,19:00:00,91,Female,40,Beauty,4,300,99,1200,19,Night,Adult,1101.00,2023,September,Monday
1539,2022-12-06,21:52:00,96,Male,25,Beauty,1,500,170,500,21,Night,Adult,330.00,2022,December,Tuesday
1587,2022-11-05,20:06:00,140,Female,40,Beauty,4,300,105,1200,20,Night,Adult,1095.00,2022,November,Saturday
212,2023-10-12,18:13:00,105,Male,21,Clothing,3,500,215,1500,18,Afternoon,Adult,1285.00,2023,October,Thursday
765,2022-10-16,19:03:00,77,Male,43,Clothing,4,50,13,200,19,Night,Adult,187.00,2022,October,Sunday
769,2022-09-09,18:57:00,18,Female,31,Electronics,4,30,10,120,18,Afternoon,Adult,110.00,2022,September,Friday
1212,2022-03-16,18:05:00,142,Male,21,Clothing,3,500,265,1500,18,Afternoon,Adult,1235.00,2022,March,Wednesday
1765,2022-10-18,22:49:00,13,Male,43,Clothing,4,50,16,200,22,Night,Adult,184.00,2022,October,Tuesday
1769,2023-10-08,22:50:00,116,Female,31,Electronics,4,30,9,120,22,Night,Adult,111.00,2023,October,Sunday
321,2023-09-24,19:53:00,30,Female,26,Electronics,2,25,10,50,19,Night,Adult,40.00,2023,September,Sunday
356,2023-08-27,18:35:00,71,Male,50,Electronics,3,500,255,1500,18,Afternoon,Adult,1245.00,2023,August,Sunday
510,2023-05-29,17:04:00,14,Female,39,Beauty,4,50,13,200,17,Afternoon,Adult,187.00,2023,May,Monday
534,2023-04-27,22:30:00,112,Male,45,Clothing,2,500,140,1000,22,Night,Adult,860.00,2023,April,Thursday
1321,2023-04-23,22:54:00,155,Female,26,Electronics,2,25,11,50,22,Night,Adult,39.00,2023,April,Sunday
1356,2023-12-18,21:31:00,11,Male,50,Electronics,3,500,245,1500,21,Night,Adult,1255.00,2023,December,Monday
1510,2022-11-20,18:21:00,124,Female,39,Beauty,4,50,19,200,18,Afternoon,Adult,181.00,2022,November,Sunday
1534,2022-06-13,19:44:00,72,Male,45,Clothing,2,500,270,1000,19,Night,Adult,730.00,2022,June,Monday
104,2022-06-09,22:58:00,129,Female,34,Beauty,2,500,190,1000,22,Night,Adult,810.00,2022,June,Thursday
110,2022-11-18,17:28:00,149,Male,27,Clothing,3,300,99,900,17,Afternoon,Adult,801.00,2022,November,Friday
352,2023-07-28,17:55:00,54,Male,57,Electronics,2,500,175,1000,17,Afternoon,Adult,825.00,2023,July,Friday
365,2023-02-23,22:12:00,151,Male,31,Clothing,1,300,93,300,22,Night,Adult,207.00,2023,February,Thursday
887,2022-02-24,19:20:00,44,Male,59,Clothing,4,25,10,100,19,Night,Adult,90.00,2022,February,Thursday
1104,2022-07-11,20:13:00,70,Female,34,Beauty,2,500,150,1000,20,Night,Adult,850.00,2022,July,Monday
1110,2022-10-26,19:14:00,62,Male,27,Clothing,3,300,114,900,19,Night,Adult,786.00,2022,October,Wednesday
1352,2023-10-19,17:40:00,14,Male,57,Electronics,2,500,260,1000,17,Afternoon,Adult,740.00,2023,October,Thursday
1365,2023-11-08,20:22:00,18,Male,31,Clothing,1,300,156,300,20,Night,Adult,144.00,2023,November,Wednesday
1887,2023-12-11,19:34:00,113,Male,59,Clothing,4,25,10,100,19,Night,Adult,90.00,2023,December,Monday
629,2023-01-05,19:55:00,39,Male,62,Electronics,2,25,8,50,19,Night,Old,42.00,2023,January,Thursday
1629,2022-02-17,20:18:00,144,Male,62,Electronics,2,25,11,50,20,Night,Old,39.00,2022,February,Thursday
655,2022-10-31,18:43:00,19,Female,55,Clothing,1,500,210,500,18,Afternoon,Adult,290.00,2022,October,Monday
1655,2023-05-28,17:57:00,8,Female,55,Clothing,1,500,125,500,17,Afternoon,Adult,375.00,2023,May,Sunday
567,2023-05-08,19:53:00,5,Female,25,Clothing,3,300,144,900,19,Night,Adult,756.00,2023,May,Monday
1567,2023-04-07,17:10:00,76,Female,25,Clothing,3,300,162,900,17,Afternoon,Adult,738.00,2023,April,Friday
182,2023-06-21,19:27:00,27,Male,62,Beauty,4,30,10,120,19,Night,Old,110.00,2023,June,Wednesday
819,2023-08-15,21:59:00,111,Female,35,Beauty,2,50,26,100,21,Night,Adult,74.00,2023,August,Tuesday
1182,2023-01-03,21:26:00,14,Male,62,Beauty,4,30,13,120,21,Night,Old,107.00,2023,January,Tuesday
1819,2022-11-05,20:44:00,83,Female,35,Beauty,2,50,14,100,20,Night,Adult,86.00,2022,November,Saturday
100,2022-02-08,19:34:00,21,Male,41,Electronics,1,30,9,30,19,Night,Adult,21.00,2022,February,Tuesday
833,2023-05-09,18:39:00,85,Male,42,Beauty,4,50,25,200,18,Afternoon,Adult,175.00,2023,May,Tuesday
1100,2023-01-20,18:15:00,136,Male,41,Electronics,1,30,13,30,18,Afternoon,Adult,17.00,2023,January,Friday
1833,2022-01-30,17:20:00,56,Male,42,Beauty,4,50,18,200,17,Afternoon,Adult,182.00,2022,January,Sunday
542,2023-06-01,18:41:00,50,Female,20,Beauty,1,50,24,50,18,Afternoon,Adult,26.00,2023,June,Thursday
723,2022-07-14,21:57:00,120,Female,54,Beauty,4,50,21,200,21,Night,Adult,179.00,2022,July,Thursday
726,2022-06-05,19:37:00,72,Male,47,Clothing,4,300,126,1200,19,Night,Adult,1074.00,2022,June,Sunday
1542,2023-05-17,20:30:00,147,Female,20,Beauty,1,50,15,50,20,Night,Adult,35.00,2023,May,Wednesday
1723,2022-02-10,17:43:00,40,Female,54,Beauty,4,50,18,200,17,Afternoon,Adult,182.00,2022,February,Thursday
1726,2023-06-26,18:12:00,13,Male,47,Clothing,4,300,93,1200,18,Afternoon,Adult,1107.00,2023,June,Monday
488,2022-07-05,17:28:00,26,Female,51,Electronics,3,300,123,900,17,Afternoon,Adult,777.00,2022,July,Tuesday
1488,2022-11-12,19:24:00,9,Female,51,Electronics,3,300,126,900,19,Night,Adult,774.00,2022,November,Saturday
239,2022-09-19,19:34:00,1,Male,38,Electronics,3,500,165,1500,19,Night,Adult,1335.00,2022,September,Monday
498,2022-03-22,22:20:00,41,Female,50,Clothing,4,25,8,100,22,Night,Adult,92.00,2022,March,Tuesday
532,2022-08-15,18:04:00,92,Female,64,Clothing,4,30,13,120,18,Afternoon,Old,107.00,2022,August,Monday
669,2022-01-23,20:24:00,110,Male,24,Beauty,4,300,87,1200,20,Night,Adult,1113.00,2022,January,Sunday
877,2022-10-01,19:52:00,134,Female,58,Clothing,1,25,7,25,19,Night,Adult,18.00,2022,October,Saturday
1239,2022-07-08,20:42:00,134,Male,38,Electronics,3,500,255,1500,20,Night,Adult,1245.00,2022,July,Friday
1498,2022-08-29,17:08:00,51,Female,50,Clothing,4,25,13,100,17,Afternoon,Adult,87.00,2022,August,Monday
1532,2022-03-23,22:48:00,51,Female,64,Clothing,4,30,16,120,22,Night,Old,104.00,2022,March,Wednesday
1669,2022-08-04,22:28:00,83,Male,24,Beauty,4,300,123,1200,22,Night,Adult,1077.00,2022,August,Thursday
1877,2023-01-25,20:19:00,72,Female,58,Clothing,1,25,11,25,20,Night,Adult,14.00,2023,January,Wednesday
422,2022-08-21,22:34:00,67,Female,28,Clothing,3,30,13,90,22,Night,Adult,77.00,2022,August,Sunday
466,2023-01-11,21:52:00,66,Male,63,Electronics,4,25,14,100,21,Night,Old,86.00,2023,January,Wednesday
1422,2022-05-07,20:41:00,35,Female,28,Clothing,3,30,14,90,20,Night,Adult,76.00,2022,May,Saturday
1466,2023-01-16,22:27:00,64,Male,63,Electronics,4,25,11,100,22,Night,Old,89.00,2023,January,Monday
583,2022-01-28,19:44:00,131,Female,24,Electronics,4,25,8,100,19,Night,Adult,92.00,2022,January,Friday
654,2023-08-14,17:40:00,92,Male,42,Clothing,3,25,9,75,17,Afternoon,Adult,66.00,2023,August,Monday
1583,2023-11-12,22:54:00,102,Female,24,Electronics,4,25,13,100,22,Night,Adult,87.00,2023,November,Sunday
1654,2023-10-13,20:47:00,111,Male,42,Clothing,3,25,6,75,20,Night,Adult,69.00,2023,October,Friday
40,2022-06-07,21:33:00,78,Male,45,Beauty,1,50,25,50,21,Night,Adult,25.00,2022,June,Tuesday
699,2022-11-21,22:21:00,129,Female,37,Clothing,4,30,16,120,22,Night,Adult,104.00,2022,November,Monday
727,2023-11-15,18:37:00,32,Male,55,Beauty,3,300,105,900,18,Afternoon,Adult,795.00,2023,November,Wednesday
830,2022-09-29,20:19:00,77,Female,64,Clothing,3,50,19,150,20,Night,Old,131.00,2022,September,Thursday
1040,2023-12-12,21:24:00,112,Male,45,Beauty,1,50,21,50,21,Night,Adult,29.00,2023,December,Tuesday
1699,2023-07-29,21:45:00,23,Female,37,Clothing,4,30,13,120,21,Night,Adult,107.00,2023,July,Saturday
1727,2023-08-08,21:06:00,72,Male,55,Beauty,3,300,75,900,21,Night,Adult,825.00,2023,August,Tuesday
1830,2023-03-04,18:04:00,87,Female,64,Clothing,3,50,21,150,18,Afternoon,Old,129.00,2023,March,Saturday
224,2022-11-11,21:32:00,99,Female,25,Clothing,1,50,24,50,21,Night,Adult,26.00,2022,November,Friday
271,2023-09-12,18:23:00,44,Female,62,Beauty,4,30,9,120,18,Afternoon,Old,111.00,2023,September,Tuesday
1224,2022-01-20,17:10:00,103,Female,25,Clothing,1,50,20,50,17,Afternoon,Adult,30.00,2022,January,Thursday
1271,2022-01-19,19:31:00,27,Female,62,Beauty,4,30,9,120,19,Night,Old,111.00,2022,January,Wednesday
36,2023-02-22,22:06:00,40,Male,52,Beauty,3,300,144,900,22,Night,Adult,756.00,2023,February,Wednesday
157,2022-05-15,21:59:00,98,Male,62,Electronics,4,500,170,2000,21,Night,Old,1830.00,2022,May,Sunday
796,2022-10-01,19:50:00,38,Male,43,Beauty,4,30,8,120,19,Night,Adult,112.00,2022,October,Saturday
839,2023-11-11,21:02:00,130,Female,20,Electronics,4,300,96,1200,21,Night,Adult,1104.00,2023,November,Saturday
927,2022-02-21,17:13:00,83,Male,43,Electronics,4,500,250,2000,17,Afternoon,Adult,1750.00,2022,February,Monday
1036,2022-08-17,18:03:00,121,Male,52,Beauty,3,300,117,900,18,Afternoon,Adult,783.00,2022,August,Wednesday
1157,2022-12-23,21:24:00,81,Male,62,Electronics,4,500,270,2000,21,Night,Old,1730.00,2022,December,Friday
1796,2023-11-12,18:36:00,69,Male,43,Beauty,4,30,11,120,18,Afternoon,Adult,109.00,2023,November,Sunday
1839,2022-08-28,21:57:00,92,Female,20,Electronics,4,300,156,1200,21,Night,Adult,1044.00,2022,August,Sunday
